#prot   lig bin   score
O.co2   Met 3.70   0.0000
O.co2   Met 3.80   0.0000
O.co2   Met 3.90   0.0000
O.co2   Met 4.00   0.0000
O.co2   Met 4.10   0.0000
O.co2   Met 4.20   0.0000
O.co2   Met 4.30   0.0000
O.co2   Met 4.40   0.0000
O.co2   Met 4.50   0.0000
O.co2   Met 4.60   0.0000
O.co2   Met 4.70   0.0000
O.co2   Met 4.80   0.0000
O.co2   Met 4.90   0.0000
O.co2   Met 5.00   0.0000
O.co2   Met 5.10   0.0000
O.co2   Met 5.20   0.0000
O.co2   Met 5.30   0.0000
O.co2   Met 5.40   0.0000
O.co2   Met 5.50   0.0000
O.co2   Met 5.60   0.0000
O.co2   Met 5.70   0.0000
O.co2   Met 5.80   0.0000
O.co2   Met 5.90   0.0000
O.co2   N.3 1.00   1.1775
O.co2   N.3 1.10   1.1775
O.co2   N.3 1.20   1.1775
O.co2   N.3 1.30   1.1775
O.co2   N.3 1.40   1.1775
O.co2   N.3 1.50   1.1775
O.co2   N.3 1.60   1.1775
O.co2   N.3 1.70   1.1775
O.co2   N.3 1.80   1.1775
O.co2   N.3 1.90   1.1775
O.co2   N.3 2.00   1.1775
O.co2   N.3 2.10   1.1775
O.co2   N.3 2.20   1.1775
O.co2   N.3 2.30  -0.4932
O.co2   N.3 2.40  -1.6558
O.co2   N.3 2.50  -2.2470
O.co2   N.3 2.60  -2.3890
O.co2   N.3 2.70  -2.3408
O.co2   N.3 2.80  -2.1160
O.co2   N.3 2.90  -1.8332
O.co2   N.3 3.00  -1.4594
O.co2   N.3 3.10  -1.1630
O.co2   N.3 3.20  -0.8498
O.co2   N.3 3.30  -0.6068
O.co2   N.3 3.40  -0.3488
O.co2   N.3 3.50  -0.0822
O.co2   N.3 3.60   0.2062
O.co2   N.3 3.70   0.4470
O.co2   N.3 3.80   0.5664
O.co2   N.3 3.90   0.6034
O.co2   N.3 4.00   0.6258
O.co2   N.3 4.10   0.6437
O.co2   N.3 4.20   0.7033
O.co2   N.3 4.30   0.6872
O.co2   N.3 4.40   0.7230
O.co2   N.3 4.50   0.7160
O.co2   N.3 4.60   0.7898
O.co2   N.3 4.70   0.7899
O.co2   N.3 4.80   0.7376
O.co2   N.3 4.90   0.6355
O.co2   N.3 5.00   0.5681
O.co2   N.3 5.10   0.5979
O.co2   N.3 5.20   0.6473
O.co2   N.3 5.30   0.7343
O.co2   N.3 5.40   0.8214
O.co2   N.3 5.50   0.9757
O.co2   N.3 5.60   1.1191
O.co2   N.3 5.70   1.2816
O.co2   N.3 5.80   1.3761
O.co2   N.3 5.90   1.5100
O.co2  N.am 1.00   3.0886
O.co2  N.am 1.10   3.0886
O.co2  N.am 1.20   3.0886
O.co2  N.am 1.30   3.0886
O.co2  N.am 1.40   3.0886
O.co2  N.am 1.50   3.0886
O.co2  N.am 1.60   3.0886
O.co2  N.am 1.70   3.0886
O.co2  N.am 1.80   3.0886
O.co2  N.am 1.90   3.0886
O.co2  N.am 2.00   3.0886
O.co2  N.am 2.10   3.0886
O.co2  N.am 2.20   1.2651
O.co2  N.am 2.30   0.0043
O.co2  N.am 2.40  -0.9216
O.co2  N.am 2.50  -1.2518
O.co2  N.am 2.60  -1.3359
O.co2  N.am 2.70  -1.2535
O.co2  N.am 2.80  -1.1448
O.co2  N.am 2.90  -0.9558
O.co2  N.am 3.00  -0.7153
O.co2  N.am 3.10  -0.4129
O.co2  N.am 3.20  -0.1179
O.co2  N.am 3.30   0.1083
O.co2  N.am 3.40   0.2918
O.co2  N.am 3.50   0.4437
O.co2  N.am 3.60   0.5873
O.co2  N.am 3.70   0.6679
O.co2  N.am 3.80   0.6575
O.co2  N.am 3.90   0.4926
O.co2  N.am 4.00   0.3214
O.co2  N.am 4.10   0.1917
O.co2  N.am 4.20   0.2185
O.co2  N.am 4.30   0.2261
O.co2  N.am 4.40   0.2104
O.co2  N.am 4.50   0.0770
O.co2  N.am 4.60  -0.0347
O.co2  N.am 4.70  -0.1440
O.co2  N.am 4.80  -0.1977
O.co2  N.am 4.90  -0.1866
O.co2  N.am 5.00  -0.1136
O.co2  N.am 5.10  -0.0041
O.co2  N.am 5.20   0.0613
O.co2  N.am 5.30   0.0705
O.co2  N.am 5.40   0.0241
O.co2  N.am 5.50  -0.0227
O.co2  N.am 5.60  -0.0310
O.co2  N.am 5.70   0.0123
O.co2  N.am 5.80   0.0802
O.co2  N.am 5.90   0.1608
O.co2  N.ar 1.00  -0.2736
O.co2  N.ar 1.10  -0.2736
O.co2  N.ar 1.20  -0.2736
O.co2  N.ar 1.30  -0.2736
O.co2  N.ar 1.40  -0.2736
O.co2  N.ar 1.50  -0.2736
O.co2  N.ar 1.60  -0.2736
O.co2  N.ar 1.70  -0.2736
O.co2  N.ar 1.80  -0.2736
O.co2  N.ar 1.90  -0.2736
O.co2  N.ar 2.00  -0.2736
O.co2  N.ar 2.10  -0.2736
O.co2  N.ar 2.20  -0.2736
O.co2  N.ar 2.30  -0.2736
O.co2  N.ar 2.40  -1.4517
O.co2  N.ar 2.50  -1.8377
O.co2  N.ar 2.60  -1.6974
O.co2  N.ar 2.70  -1.2707
O.co2  N.ar 2.80  -0.5333
O.co2  N.ar 2.90   0.3867
O.co2  N.ar 3.00   1.0478
O.co2  N.ar 3.10   0.5606
O.co2  N.ar 3.20   0.2851
O.co2  N.ar 3.30   0.1136
O.co2  N.ar 3.40   0.0828
O.co2  N.ar 3.50  -0.0004
O.co2  N.ar 3.60  -0.0828
O.co2  N.ar 3.70  -0.1349
O.co2  N.ar 3.80  -0.1318
O.co2  N.ar 3.90  -0.0849
O.co2  N.ar 4.00  -0.0689
O.co2  N.ar 4.10  -0.0256
O.co2  N.ar 4.20  -0.0450
O.co2  N.ar 4.30  -0.1021
O.co2  N.ar 4.40  -0.1263
O.co2  N.ar 4.50  -0.0684
O.co2  N.ar 4.60   0.0433
O.co2  N.ar 4.70   0.0307
O.co2  N.ar 4.80  -0.0556
O.co2  N.ar 4.90  -0.0578
O.co2  N.ar 5.00   0.0064
O.co2  N.ar 5.10   0.1603
O.co2  N.ar 5.20   0.2798
O.co2  N.ar 5.30   0.4202
O.co2  N.ar 5.40   0.4894
O.co2  N.ar 5.50   0.4133
O.co2  N.ar 5.60   0.3235
O.co2  N.ar 5.70   0.2466
O.co2  N.ar 5.80   0.2513
O.co2  N.ar 5.90   0.2290
O.co2 N.pl3 1.00   2.9330
O.co2 N.pl3 1.10   2.9330
O.co2 N.pl3 1.20   2.9330
O.co2 N.pl3 1.30   2.9330
O.co2 N.pl3 1.40   2.9330
O.co2 N.pl3 1.50   2.9330
O.co2 N.pl3 1.60   2.9330
O.co2 N.pl3 1.70   2.9330
O.co2 N.pl3 1.80   2.9330
O.co2 N.pl3 1.90   2.9330
O.co2 N.pl3 2.00   2.9330
O.co2 N.pl3 2.10   2.9330
O.co2 N.pl3 2.20   1.1095
O.co2 N.pl3 2.30  -0.0571
O.co2 N.pl3 2.40  -1.1337
O.co2 N.pl3 2.50  -1.7223
O.co2 N.pl3 2.60  -2.0642
O.co2 N.pl3 2.70  -2.1848
O.co2 N.pl3 2.80  -2.1885
O.co2 N.pl3 2.90  -1.9949
O.co2 N.pl3 3.00  -1.6131
O.co2 N.pl3 3.10  -1.0708
O.co2 N.pl3 3.20  -0.6455
O.co2 N.pl3 3.30  -0.4652
O.co2 N.pl3 3.40  -0.3424
O.co2 N.pl3 3.50  -0.1980
O.co2 N.pl3 3.60   0.0023
O.co2 N.pl3 3.70   0.1400
O.co2 N.pl3 3.80   0.2627
O.co2 N.pl3 3.90   0.3475
O.co2 N.pl3 4.00   0.4388
O.co2 N.pl3 4.10   0.5068
O.co2 N.pl3 4.20   0.5433
O.co2 N.pl3 4.30   0.5651
O.co2 N.pl3 4.40   0.5637
O.co2 N.pl3 4.50   0.5784
O.co2 N.pl3 4.60   0.5588
O.co2 N.pl3 4.70   0.5532
O.co2 N.pl3 4.80   0.4914
O.co2 N.pl3 4.90   0.5063
O.co2 N.pl3 5.00   0.5367
O.co2 N.pl3 5.10   0.6917
O.co2 N.pl3 5.20   0.8526
O.co2 N.pl3 5.30   1.0584
O.co2 N.pl3 5.40   1.1801
O.co2 N.pl3 5.50   1.2795
O.co2 N.pl3 5.60   1.2673
O.co2 N.pl3 5.70   1.2744
O.co2 N.pl3 5.80   1.2094
O.co2 N.pl3 5.90   1.2276
O.co2   O.2 1.00   2.6116
O.co2   O.2 1.10   2.6116
O.co2   O.2 1.20   2.6116
O.co2   O.2 1.30   2.6116
O.co2   O.2 1.40   2.6116
O.co2   O.2 1.50   2.6116
O.co2   O.2 1.60   2.6116
O.co2   O.2 1.70   2.6116
O.co2   O.2 1.80   2.6116
O.co2   O.2 1.90   2.6116
O.co2   O.2 2.00   2.6116
O.co2   O.2 2.10   2.0460
O.co2   O.2 2.20   0.5668
O.co2   O.2 2.30  -0.2732
O.co2   O.2 2.40  -0.8561
O.co2   O.2 2.50  -0.8304
O.co2   O.2 2.60  -0.5674
O.co2   O.2 2.70  -0.2401
O.co2   O.2 2.80   0.0193
O.co2   O.2 2.90  -0.0338
O.co2   O.2 3.00  -0.1879
O.co2   O.2 3.10  -0.3850
O.co2   O.2 3.20  -0.3705
O.co2   O.2 3.30  -0.2842
O.co2   O.2 3.40  -0.1543
O.co2   O.2 3.50  -0.0772
O.co2   O.2 3.60  -0.0297
O.co2   O.2 3.70   0.0431
O.co2   O.2 3.80   0.1384
O.co2   O.2 3.90   0.2211
O.co2   O.2 4.00   0.2921
O.co2   O.2 4.10   0.3087
O.co2   O.2 4.20   0.3142
O.co2   O.2 4.30   0.2366
O.co2   O.2 4.40   0.1427
O.co2   O.2 4.50   0.0689
O.co2   O.2 4.60   0.0106
O.co2   O.2 4.70  -0.0014
O.co2   O.2 4.80  -0.0115
O.co2   O.2 4.90   0.0417
O.co2   O.2 5.00   0.0465
O.co2   O.2 5.10   0.0287
O.co2   O.2 5.20  -0.0732
O.co2   O.2 5.30  -0.1370
O.co2   O.2 5.40  -0.1789
O.co2   O.2 5.50  -0.1447
O.co2   O.2 5.60  -0.1041
O.co2   O.2 5.70  -0.0279
O.co2   O.2 5.80   0.0142
O.co2   O.2 5.90   0.0750
O.co2   O.3 1.00   2.5483
O.co2   O.3 1.10   2.5483
O.co2   O.3 1.20   2.5483
O.co2   O.3 1.30   2.5483
O.co2   O.3 1.40   2.5483
O.co2   O.3 1.50   2.5483
O.co2   O.3 1.60   2.5483
O.co2   O.3 1.70   2.5483
O.co2   O.3 1.80   2.5483
O.co2   O.3 1.90   2.5483
O.co2   O.3 2.00   2.5483
O.co2   O.3 2.10   0.6323
O.co2   O.3 2.20  -0.7473
O.co2   O.3 2.30  -1.8958
O.co2   O.3 2.40  -2.6047
O.co2   O.3 2.50  -2.7351
O.co2   O.3 2.60  -2.5352
O.co2   O.3 2.70  -2.1523
O.co2   O.3 2.80  -1.7192
O.co2   O.3 2.90  -1.3151
O.co2   O.3 3.00  -1.0298
O.co2   O.3 3.10  -0.8435
O.co2   O.3 3.20  -0.6300
O.co2   O.3 3.30  -0.4242
O.co2   O.3 3.40  -0.1917
O.co2   O.3 3.50   0.0040
O.co2   O.3 3.60   0.1892
O.co2   O.3 3.70   0.3626
O.co2   O.3 3.80   0.5240
O.co2   O.3 3.90   0.6854
O.co2   O.3 4.00   0.8089
O.co2   O.3 4.10   0.8847
O.co2   O.3 4.20   0.8685
O.co2   O.3 4.30   0.7731
O.co2   O.3 4.40   0.6789
O.co2   O.3 4.50   0.6127
O.co2   O.3 4.60   0.6250
O.co2   O.3 4.70   0.6358
O.co2   O.3 4.80   0.6444
O.co2   O.3 4.90   0.6297
O.co2   O.3 5.00   0.6205
O.co2   O.3 5.10   0.6265
O.co2   O.3 5.20   0.6351
O.co2   O.3 5.30   0.6724
O.co2   O.3 5.40   0.7207
O.co2   O.3 5.50   0.7625
O.co2   O.3 5.60   0.7762
O.co2   O.3 5.70   0.7889
O.co2   O.3 5.80   0.8191
O.co2   O.3 5.90   0.8659
O.co2 O.co2 1.00   2.1323
O.co2 O.co2 1.10   2.1323
O.co2 O.co2 1.20   2.1323
O.co2 O.co2 1.30   2.1323
O.co2 O.co2 1.40   2.1323
O.co2 O.co2 1.50   2.1323
O.co2 O.co2 1.60   2.1323
O.co2 O.co2 1.70   2.1323
O.co2 O.co2 1.80   2.1323
O.co2 O.co2 1.90   2.1323
O.co2 O.co2 2.00   1.0229
O.co2 O.co2 2.10   0.2780
O.co2 O.co2 2.20  -0.4772
O.co2 O.co2 2.30  -0.9318
O.co2 O.co2 2.40  -1.3473
O.co2 O.co2 2.50  -1.3202
O.co2 O.co2 2.60  -1.1772
O.co2 O.co2 2.70  -0.8397
O.co2 O.co2 2.80  -0.4894
O.co2 O.co2 2.90  -0.1821
O.co2 O.co2 3.00  -0.1432
O.co2 O.co2 3.10  -0.2764
O.co2 O.co2 3.20  -0.2964
O.co2 O.co2 3.30  -0.2047
O.co2 O.co2 3.40   0.0052
O.co2 O.co2 3.50   0.2118
O.co2 O.co2 3.60   0.4159
O.co2 O.co2 3.70   0.5243
O.co2 O.co2 3.80   0.5604
O.co2 O.co2 3.90   0.5307
O.co2 O.co2 4.00   0.4829
O.co2 O.co2 4.10   0.4537
O.co2 O.co2 4.20   0.3709
O.co2 O.co2 4.30   0.2670
O.co2 O.co2 4.40   0.1252
O.co2 O.co2 4.50   0.0490
O.co2 O.co2 4.60  -0.0058
O.co2 O.co2 4.70  -0.0058
O.co2 O.co2 4.80  -0.0335
O.co2 O.co2 4.90  -0.0295
O.co2 O.co2 5.00  -0.0602
O.co2 O.co2 5.10  -0.0657
O.co2 O.co2 5.20  -0.1025
O.co2 O.co2 5.30  -0.1109
O.co2 O.co2 5.40  -0.1437
O.co2 O.co2 5.50  -0.1336
O.co2 O.co2 5.60  -0.1240
O.co2 O.co2 5.70  -0.0687
O.co2 O.co2 5.80  -0.0473
O.co2 O.co2 5.90  -0.0153
O.co2   P.3 1.00   1.9162
O.co2   P.3 1.10   1.9162
O.co2   P.3 1.20   1.9162
O.co2   P.3 1.30   1.9162
O.co2   P.3 1.40   1.9162
O.co2   P.3 1.50   1.9162
O.co2   P.3 1.60   1.9162
O.co2   P.3 1.70   1.9162
O.co2   P.3 1.80   1.9162
O.co2   P.3 1.90   1.9162
O.co2   P.3 2.00   1.9162
O.co2   P.3 2.10   1.9162
O.co2   P.3 2.20   1.9162
O.co2   P.3 2.30   1.9162
O.co2   P.3 2.40   1.9162
O.co2   P.3 2.50   1.9162
O.co2   P.3 2.60   1.9162
O.co2   P.3 2.70   1.9162
O.co2   P.3 2.80   1.3785
O.co2   P.3 2.90   1.0604
O.co2   P.3 3.00   1.5441
O.co2   P.3 3.10   1.7932
O.co2   P.3 3.20   1.4493
O.co2   P.3 3.30   0.7532
O.co2   P.3 3.40   0.3815
O.co2   P.3 3.50   0.0362
O.co2   P.3 3.60  -0.2520
O.co2   P.3 3.70  -0.4575
O.co2   P.3 3.80  -0.5175
O.co2   P.3 3.90  -0.4165
O.co2   P.3 4.00  -0.2337
O.co2   P.3 4.10   0.0310
O.co2   P.3 4.20   0.2679
O.co2   P.3 4.30   0.5488
O.co2   P.3 4.40   0.5620
O.co2   P.3 4.50   0.3375
O.co2   P.3 4.60   0.1158
O.co2   P.3 4.70   0.0632
O.co2   P.3 4.80   0.0615
O.co2   P.3 4.90   0.0827
O.co2   P.3 5.00   0.0374
O.co2   P.3 5.10   0.0801
O.co2   P.3 5.20   0.0213
O.co2   P.3 5.30  -0.1057
O.co2   P.3 5.40  -0.3340
O.co2   P.3 5.50  -0.4084
O.co2   P.3 5.60  -0.4026
O.co2   P.3 5.70  -0.2950
O.co2   P.3 5.80  -0.2678
O.co2   P.3 5.90  -0.2740
O.co2   S.3 1.00   1.6028
O.co2   S.3 1.10   1.6028
O.co2   S.3 1.20   1.6028
O.co2   S.3 1.30   1.6028
O.co2   S.3 1.40   1.6028
O.co2   S.3 1.50   1.6028
O.co2   S.3 1.60   1.6028
O.co2   S.3 1.70   1.6028
O.co2   S.3 1.80   1.6028
O.co2   S.3 1.90   1.6028
O.co2   S.3 2.00   1.6028
O.co2   S.3 2.10   1.6028
O.co2   S.3 2.20   1.6028
O.co2   S.3 2.30   1.6028
O.co2   S.3 2.40   1.6028
O.co2   S.3 2.50   1.6028
O.co2   S.3 2.60   1.6028
O.co2   S.3 2.70   1.1957
O.co2   S.3 2.80   0.3192
O.co2   S.3 2.90  -0.1377
O.co2   S.3 3.00  -0.6986
O.co2   S.3 3.10  -0.7744
O.co2   S.3 3.20  -0.6612
O.co2   S.3 3.30  -0.1300
O.co2   S.3 3.40   0.2649
O.co2   S.3 3.50   0.5089
O.co2   S.3 3.60   0.3698
O.co2   S.3 3.70   0.3298
O.co2   S.3 3.80   0.3006
O.co2   S.3 3.90   0.2711
O.co2   S.3 4.00   0.2325
O.co2   S.3 4.10   0.3017
O.co2   S.3 4.20   0.3738
O.co2   S.3 4.30   0.3465
O.co2   S.3 4.40   0.1133
O.co2   S.3 4.50  -0.1169
O.co2   S.3 4.60  -0.2208
O.co2   S.3 4.70  -0.2809
O.co2   S.3 4.80  -0.2798
O.co2   S.3 4.90  -0.2888
O.co2   S.3 5.00  -0.2395
O.co2   S.3 5.10  -0.1580
O.co2   S.3 5.20   0.0255
O.co2   S.3 5.30   0.1320
O.co2   S.3 5.40   0.1423
O.co2   S.3 5.50  -0.0975
O.co2   S.3 5.60  -0.2293
O.co2   S.3 5.70  -0.2736
O.co2   S.3 5.80  -0.1769
O.co2   S.3 5.90  -0.0716
  P.3    Br 1.00   0.0000
  P.3    Br 1.10   0.0000
  P.3    Br 1.20   0.0000
  P.3    Br 1.30   0.0000
  P.3    Br 1.40   0.0000
  P.3    Br 1.50   0.0000
  P.3    Br 1.60   0.0000
  P.3    Br 1.70   0.0000
  P.3    Br 1.80   0.0000
  P.3    Br 1.90   0.0000
  P.3    Br 2.00   0.0000
  P.3    Br 2.10   0.0000
  P.3    Br 2.20   0.0000
  P.3    Br 2.30   0.0000
  P.3    Br 2.40   0.0000
  P.3    Br 2.50   0.0000
  P.3    Br 2.60   0.0000
  P.3    Br 2.70   0.0000
  P.3    Br 2.80   0.0000
  P.3    Br 2.90   0.0000
  P.3    Br 3.00   0.0000
  P.3    Br 3.10   0.0000
  P.3    Br 3.20   0.0000
  P.3    Br 3.30   0.0000
  P.3    Br 3.40   0.0000
  P.3    Br 3.50   0.0000
  P.3    Br 3.60   0.0000
  P.3    Br 3.70   0.0000
  P.3    Br 3.80   0.0000
  P.3    Br 3.90   0.0000
  P.3    Br 4.00   0.0000
  P.3    Br 4.10   0.0000
  P.3    Br 4.20   0.0000
  P.3    Br 4.30   0.0000
  P.3    Br 4.40   0.0000
  P.3    Br 4.50   0.0000
  P.3    Br 4.60   0.0000
  P.3    Br 4.70   0.0000
  P.3    Br 4.80   0.0000
  P.3    Br 4.90   0.0000
  P.3    Br 5.00   0.0000
  P.3    Br 5.10   0.0000
  P.3    Br 5.20   0.0000
  P.3    Br 5.30   0.0000
  P.3    Br 5.40   0.0000
  P.3    Br 5.50   0.0000
  P.3    Br 5.60   0.0000
  P.3    Br 5.70   0.0000
  P.3    Br 5.80   0.0000
  P.3    Br 5.90   0.0000
  P.3   C.2 1.00   0.0000
  P.3   C.2 1.10   0.0000
  P.3   C.2 1.20   0.0000
  P.3   C.2 1.30   0.0000
  P.3   C.2 1.40   0.0000
  P.3   C.2 1.50   0.0000
  P.3   C.2 1.60   0.0000
  P.3   C.2 1.70   0.0000
  P.3   C.2 1.80   0.0000
  P.3   C.2 1.90   0.0000
  P.3   C.2 2.00   0.0000
  P.3   C.2 2.10   0.0000
  P.3   C.2 2.20   0.0000
  P.3   C.2 2.30   0.0000
  P.3   C.2 2.40   0.0000
  P.3   C.2 2.50   0.0000
  P.3   C.2 2.60   0.0000
  P.3   C.2 2.70   0.0000
  P.3   C.2 2.80   0.0000
  P.3   C.2 2.90   0.0000
  P.3   C.2 3.00   0.0000
  P.3   C.2 3.10   0.0000
  P.3   C.2 3.20   0.0000
  P.3   C.2 3.30   0.0000
  P.3   C.2 3.40   0.0000
  P.3   C.2 3.50   0.0000
  P.3   C.2 3.60   0.0000
  P.3   C.2 3.70   0.0000
  P.3   C.2 3.80   0.0000
  P.3   C.2 3.90   0.0000
  P.3   C.2 4.00   0.0000
  P.3   C.2 4.10   0.0000
  P.3   C.2 4.20   0.0000
  P.3   C.2 4.30   0.0000
  P.3   C.2 4.40   0.0000
  P.3   C.2 4.50   0.0000
  P.3   C.2 4.60   0.0000
  P.3   C.2 4.70   0.0000
  P.3   C.2 4.80   0.0000
  P.3   C.2 4.90   0.0000
  P.3   C.2 5.00   0.0000
  P.3   C.2 5.10   0.0000
  P.3   C.2 5.20   0.0000
  P.3   C.2 5.30   0.0000
  P.3   C.2 5.40   0.0000
  P.3   C.2 5.50   0.0000
  P.3   C.2 5.60   0.0000
  P.3   C.2 5.70   0.0000
  P.3   C.2 5.80   0.0000
  P.3   C.2 5.90   0.0000
  P.3   C.3 1.00  -1.1376
  P.3   C.3 1.10  -1.1376
  P.3   C.3 1.20  -1.1376
  P.3   C.3 1.30  -1.1376
  P.3   C.3 1.40  -1.1376
  P.3   C.3 1.50  -1.1376
  P.3   C.3 1.60  -1.1376
  P.3   C.3 1.70  -1.1376
  P.3   C.3 1.80  -1.1376
  P.3   C.3 1.90  -1.1376
  P.3   C.3 2.00  -1.1376
  P.3   C.3 2.10  -1.1376
  P.3   C.3 2.20  -1.1376
  P.3   C.3 2.30  -1.1376
  P.3   C.3 2.40  -1.1376
  P.3   C.3 2.50  -1.1376
  P.3   C.3 2.60  -1.1376
  P.3   C.3 2.70  -1.1376
  P.3   C.3 2.80  -1.1376
  P.3   C.3 2.90  -1.1376
  P.3   C.3 3.00  -1.1376
  P.3   C.3 3.10  -1.1376
  P.3   C.3 3.20  -1.1376
  P.3   C.3 3.30  -1.1376
  P.3   C.3 3.40  -1.1376
  P.3   C.3 3.50  -1.1376
  P.3   C.3 3.60  -1.1376
  P.3   C.3 3.70  -1.1376
  P.3   C.3 3.80  -1.1376
  P.3   C.3 3.90  -1.1376
  P.3   C.3 4.00  -1.1376
  P.3   C.3 4.10  -1.1376
  P.3   C.3 4.20  -1.1376
  P.3   C.3 4.30  -1.1376
  P.3   C.3 4.40  -1.1376
  P.3   C.3 4.50  -1.1376
  P.3   C.3 4.60  -1.1376
  P.3   C.3 4.70  -1.1376
  P.3   C.3 4.80  -1.1376
  P.3   C.3 4.90  -1.1376
  P.3   C.3 5.00  -1.1376
  P.3   C.3 5.10  -1.1376
  P.3   C.3 5.20  -1.1376
  P.3   C.3 5.30  -1.1376
  P.3   C.3 5.40  -1.1376
  P.3   C.3 5.50  -1.1376
  P.3   C.3 5.60  -1.1376
  P.3   C.3 5.70  -1.1376
  P.3   C.3 5.80  -1.9189
  P.3   C.3 5.90  -2.5511
  P.3  C.ar 1.00   0.4875
  P.3  C.ar 1.10   0.4875
  P.3  C.ar 1.20   0.4875
  P.3  C.ar 1.30   0.4875
  P.3  C.ar 1.40   0.4875
  P.3  C.ar 1.50   0.4875
  P.3  C.ar 1.60   0.4875
  P.3  C.ar 1.70   0.4875
  P.3  C.ar 1.80   0.4875
  P.3  C.ar 1.90   0.4875
  P.3  C.ar 2.00   0.4875
  P.3  C.ar 2.10   0.4875
  P.3  C.ar 2.20   0.4875
  P.3  C.ar 2.30   0.4875
  P.3  C.ar 2.40   0.4875
  P.3  C.ar 2.50   0.4875
  P.3  C.ar 2.60   0.4875
  P.3  C.ar 2.70   0.4875
  P.3  C.ar 2.80   0.4875
  P.3  C.ar 2.90   0.4875
  P.3  C.ar 3.00   0.4875
  P.3  C.ar 3.10   0.4875
  P.3  C.ar 3.20   0.4875
  P.3  C.ar 3.30   0.4875
  P.3  C.ar 3.40   0.4875
  P.3  C.ar 3.50   0.4875
  P.3  C.ar 3.60   0.4875
  P.3  C.ar 3.70   0.4875
  P.3  C.ar 3.80   0.4875
  P.3  C.ar 3.90   0.4875
  P.3  C.ar 4.00   0.4875
  P.3  C.ar 4.10   0.4875
  P.3  C.ar 4.20   0.4875
  P.3  C.ar 4.30   0.4875
  P.3  C.ar 4.40  -0.8735
  P.3  C.ar 4.50  -1.5367
  P.3  C.ar 4.60  -1.7052
  P.3  C.ar 4.70  -1.4457
  P.3  C.ar 4.80  -0.7424
  P.3  C.ar 4.90   0.6549
  P.3  C.ar 5.00   0.0000
  P.3  C.ar 5.10   0.0000
  P.3  C.ar 5.20   0.0000
  P.3  C.ar 5.30   0.0000
  P.3  C.ar 5.40   0.0000
  P.3  C.ar 5.50   0.0000
  P.3  C.ar 5.60   1.0646
  P.3  C.ar 5.70  -0.2774
  P.3  C.ar 5.80  -0.9227
  P.3  C.ar 5.90  -1.2768
  P.3 C.cat 1.00   0.0000
  P.3 C.cat 1.10   0.0000
  P.3 C.cat 1.20   0.0000
  P.3 C.cat 1.30   0.0000
  P.3 C.cat 1.40   0.0000
  P.3 C.cat 1.50   0.0000
  P.3 C.cat 1.60   0.0000
  P.3 C.cat 1.70   0.0000
  P.3 C.cat 1.80   0.0000
  P.3 C.cat 1.90   0.0000
  P.3 C.cat 2.00   0.0000
  P.3 C.cat 2.10   0.0000
  P.3 C.cat 2.20   0.0000
  P.3 C.cat 2.30   0.0000
  P.3 C.cat 2.40   0.0000
  P.3 C.cat 2.50   0.0000
  P.3 C.cat 2.60   0.0000
  P.3 C.cat 2.70   0.0000
  P.3 C.cat 2.80   0.0000
  P.3 C.cat 2.90   0.0000
  P.3 C.cat 3.00   0.0000
  P.3 C.cat 3.10   0.0000
  P.3 C.cat 3.20   0.0000
  P.3 C.cat 3.30   0.0000
  P.3 C.cat 3.40   0.0000
  P.3 C.cat 3.50   0.0000
  P.3 C.cat 3.60   0.0000
  P.3 C.cat 3.70   0.0000
  P.3 C.cat 3.80   0.0000
  P.3 C.cat 3.90   0.0000
  P.3 C.cat 4.00   0.0000
  P.3 C.cat 4.10   0.0000
  P.3 C.cat 4.20   0.0000
  P.3 C.cat 4.30   0.0000
  P.3 C.cat 4.40   0.0000
  P.3 C.cat 4.50   0.0000
  P.3 C.cat 4.60   0.0000
  P.3 C.cat 4.70   0.0000
  P.3 C.cat 4.80   0.0000
  P.3 C.cat 4.90   0.0000
  P.3 C.cat 5.00   0.0000
  P.3 C.cat 5.10   0.0000
  P.3 C.cat 5.20   0.0000
  P.3 C.cat 5.30   0.0000
  P.3 C.cat 5.40   0.0000
  P.3 C.cat 5.50   0.0000
  P.3 C.cat 5.60   0.0000
  P.3 C.cat 5.70   0.0000
  P.3 C.cat 5.80   0.0000
  P.3 C.cat 5.90   0.0000
  P.3    Cl 1.00   0.0000
  P.3    Cl 1.10   0.0000
  P.3    Cl 1.20   0.0000
  P.3    Cl 1.30   0.0000
  P.3    Cl 1.40   0.0000
  P.3    Cl 1.50   0.0000
  P.3    Cl 1.60   0.0000
  P.3    Cl 1.70   0.0000
  P.3    Cl 1.80   0.0000
  P.3    Cl 1.90   0.0000
  P.3    Cl 2.00   0.0000
  P.3    Cl 2.10   0.0000
  P.3    Cl 2.20   0.0000
  P.3    Cl 2.30   0.0000
  P.3    Cl 2.40   0.0000
  P.3    Cl 2.50   0.0000
  P.3    Cl 2.60   0.0000
  P.3    Cl 2.70   0.0000
  P.3    Cl 2.80   0.0000
  P.3    Cl 2.90   0.0000
  P.3    Cl 3.00   0.0000
  P.3    Cl 3.10   0.0000
  P.3    Cl 3.20   0.0000
  P.3    Cl 3.30   0.0000
  P.3    Cl 3.40   0.0000
  P.3    Cl 3.50   0.0000
  P.3    Cl 3.60   0.0000
  P.3    Cl 3.70   0.0000
  P.3    Cl 3.80   0.0000
