Eij  lj  O  X    0.00938520  #O-Xx
Eij  lj  X  O    0.00938520  #Xx-O
Eij  lj  P  P    0.02970000  #P-P
Eij  lj  P  S    0.02970000  #P-S
Eij  lj  S  P    0.02970000  #S-P
Eij  lj  P  H    0.00938520  #P-H
Eij  lj  H  P    0.00938520  #H-P
Eij  lj  P  f    0.00663795  #P-Fe
Eij  lj  f  P    0.00663795  #Fe-P
Eij  lj  P  F    0.01878525  #P-F
Eij  lj  F  P    0.01878525  #F-P
Eij  lj  P  c    0.03488265  #P-Cl
Eij  lj  c  P    0.03488265  #Cl-P
Eij  lj  P  b    0.04141665  #P-Br
Eij  lj  b  P    0.04141665  #Br-P
Eij  lj  P  I    0.04934655  #P-I
Eij  lj  I  P    0.04934655  #I-P
Eij  lj  P  M    0.06211755  #P-Mg
Eij  lj  M  P    0.06211755  #Mg-P
Eij  lj  P  Z    0.04925745  #P-Zn
Eij  lj  Z  P    0.04925745  #Zn-P
Eij  lj  P  L    0.04925745  #P-Ca
Eij  lj  L  P    0.04925745  #Ca-P
Eij  lj  P  X    0.00938520  #P-Xx
Eij  lj  X  P    0.00938520  #Xx-P
Eij  lj  S  S    0.02970000  #S-S
Eij  lj  S  H    0.00938520  #S-H
Eij  lj  H  S    0.00938520  #H-S
Eij  lj  S  f    0.00663795  #S-Fe
Eij  lj  f  S    0.00663795  #Fe-S
Eij  lj  S  F    0.01878525  #S-F
Eij  lj  F  S    0.01878525  #F-S
Eij  lj  S  c    0.03488265  #S-Cl
Eij  lj  c  S    0.03488265  #Cl-S
Eij  lj  S  b    0.04141665  #S-Br
Eij  lj  b  S    0.04141665  #Br-S
Eij  lj  S  I    0.04934655  #S-I
Eij  lj  I  S    0.04934655  #I-S
Eij  lj  S  M    0.06211755  #S-Mg
Eij  lj  M  S    0.06211755  #Mg-S
Eij  lj  S  Z    0.04925745  #S-Zn
Eij  lj  Z  S    0.04925745  #Zn-S
Eij  lj  S  L    0.04925745  #S-Ca
Eij  lj  L  S    0.04925745  #Ca-S
Eij  lj  S  X    0.00938520  #S-Xx
Eij  lj  X  S    0.00938520  #Xx-S
Eij  lj  H  H    0.00297000  #H-H
Eij  lj  H  f    0.00209385  #H-Fe
Eij  lj  f  H    0.00209385  #Fe-H
Eij  lj  H  F    0.00594000  #H-F
Eij  lj  F  H    0.00594000  #F-H
Eij  lj  H  c    0.01103355  #H-Cl
Eij  lj  c  H    0.01103355  #Cl-H
Eij  lj  H  b    0.01309770  #H-Br
Eij  lj  b  H    0.01309770  #Br-H
Eij  lj  H  I    0.01560735  #H-I
Eij  lj  I  H    0.01560735  #I-H
Eij  lj  H  M    0.01964655  #H-Mg
Eij  lj  M  H    0.01964655  #Mg-H
Eij  lj  H  Z    0.01557765  #H-Zn
Eij  lj  Z  H    0.01557765  #Zn-H
Eij  lj  H  L    0.01557765  #H-Ca
Eij  lj  L  H    0.01557765  #Ca-H
Eij  lj  H  X    0.00297000  #H-Xx
Eij  lj  X  H    0.00297000  #Xx-H
Eij  lj  f  f    0.00148500  #Fe-Fe
Eij  lj  f  F    0.00420255  #Fe-F
Eij  lj  F  f    0.00420255  #F-Fe
Eij  lj  f  c    0.00779625  #Fe-Cl
Eij  lj  c  f    0.00779625  #Cl-Fe
Eij  lj  f  b    0.00926640  #Fe-Br
Eij  lj  b  f    0.00926640  #Br-Fe
Eij  lj  f  I    0.01103355  #Fe-I
Eij  lj  I  f    0.01103355  #I-Fe
Eij  lj  f  M    0.01388475  #Fe-Mg
Eij  lj  M  f    0.01388475  #Mg-Fe
Eij  lj  f  Z    0.01101870  #Fe-Zn
Eij  lj  Z  f    0.01101870  #Zn-Fe
Eij  lj  f  L    0.01101870  #Fe-Ca
Eij  lj  L  f    0.01101870  #Ca-Fe
Eij  lj  f  X    0.00209385  #Fe-Xx
Eij  lj  X  f    0.00209385  #Xx-Fe
Eij  lj  F  F    0.01188000  #F-F
Eij  lj  F  c    0.02206710  #F-Cl
Eij  lj  c  F    0.02206710  #Cl-F
Eij  lj  F  b    0.02619540  #F-Br
Eij  lj  b  F    0.02619540  #Br-F
Eij  lj  F  I    0.03119985  #F-I
Eij  lj  I  F    0.03119985  #I-F
Eij  lj  F  M    0.03929310  #F-Mg
Eij  lj  M  F    0.03929310  #Mg-F
Eij  lj  F  Z    0.03115530  #F-Zn
Eij  lj  Z  F    0.03115530  #Zn-F
Eij  lj  F  L    0.03115530  #F-Ca
Eij  lj  L  F    0.03115530  #Ca-F
Eij  lj  F  X    0.00594000  #F-Xx
Eij  lj  X  F    0.00594000  #Xx-F
Eij  lj  c  c    0.04098600  #Cl-Cl
Eij  lj  c  b    0.04866345  #Cl-Br
Eij  lj  b  c    0.04866345  #Br-Cl
Eij  lj  c  I    0.05795955  #Cl-I
Eij  lj  I  c    0.05795955  #I-Cl
Eij  lj  c  M    0.07297290  #Cl-Mg
Eij  lj  M  c    0.07297290  #Mg-Cl
Eij  lj  c  Z    0.05785560  #Cl-Zn
Eij  lj  Z  c    0.05785560  #Zn-Cl
Eij  lj  c  L    0.05785560  #Cl-Ca
Eij  lj  L  c    0.05785560  #Ca-Cl
Eij  lj  c  X    0.01103355  #Cl-Xx
Eij  lj  X  c    0.01103355  #Xx-Cl
Eij  lj  b  b    0.05776650  #Br-Br
Eij  lj  b  I    0.06881490  #Br-I
Eij  lj  I  b    0.06881490  #I-Br
Eij  lj  b  M    0.08663490  #Br-Mg
Eij  lj  M  b    0.08663490  #Mg-Br
Eij  lj  b  Z    0.06868125  #Br-Zn
Eij  lj  Z  b    0.06868125  #Zn-Br
Eij  lj  b  L    0.06868125  #Br-Ca
Eij  lj  L  b    0.06868125  #Ca-Br
Eij  lj  b  X    0.01309770  #Br-Xx
Eij  lj  X  b    0.01309770  #Xx-Br
Eij  lj  I  I    0.08197200  #I-I
Eij  lj  I  M    0.10320750  #I-Mg
Eij  lj  M  I    0.10320750  #Mg-I
Eij  lj  I  Z    0.08182350  #I-Zn
Eij  lj  Z  I    0.08182350  #Zn-I
Eij  lj  I  L    0.08182350  #I-Ca
Eij  lj  L  I    0.08182350  #Ca-I
Eij  lj  I  X    0.01560735  #I-Xx
Eij  lj  X  I    0.01560735  #Xx-I
Eij  lj  M  M    0.12993750  #Mg-Mg
Eij  lj  M  Z    0.10301445  #Mg-Zn
Eij  lj  Z  M    0.10301445  #Zn-Mg
Eij  lj  M  L    0.10301445  #Mg-Ca
Eij  lj  L  M    0.10301445  #Ca-Mg
Eij  lj  M  X    0.01964655  #Mg-Xx
Eij  lj  X  M    0.01964655  #Xx-Mg
Eij  lj  Z  Z    0.08167500  #Zn-Zn
Eij  lj  Z  L    0.08167500  #Zn-Ca
Eij  lj  L  Z    0.08167500  #Ca-Zn
Eij  lj  Z  X    0.01557765  #Zn-Xx
Eij  lj  X  Z    0.01557765  #Xx-Zn
Eij  lj  L  L    0.08167500  #Ca-Ca
Eij  lj  L  X    0.01557765  #Ca-Xx
Eij  lj  X  L    0.01557765  #Xx-Ca
Eij  lj  X  X    0.00297000  #Xx-Xx
Eij  lj  C  A    0.02227500  #C-C
Eij  lj  A  C    0.02227500  #C-C
Eij  lj  A  N    0.02300265  #C-N
Eij  lj  N  A    0.02300265  #N-C
Eij  lj  A  O    0.02572020  #C-O
Eij  lj  O  A    0.02572020  #O-C
Eij  lj  A  P    0.02572020  #C-P
Eij  lj  P  A    0.02572020  #P-C
Eij  lj  A  S    0.02572020  #C-S
Eij  lj  S  A    0.02572020  #S-C
Eij  lj  A  H    0.00813780  #C-H
Eij  lj  H  A    0.00813780  #H-C
Eij  lj  A  f    0.00574695  #C-Fe
Eij  lj  f  A    0.00574695  #Fe-C
Eij  lj  A  F    0.01626075  #C-F
Eij  lj  F  A    0.01626075  #F-C
Eij  lj  A  c    0.03021975  #C-Cl
Eij  lj  c  A    0.03021975  #Cl-C
Eij  lj  A  b    0.03587760  #C-Br
Eij  lj  b  A    0.03587760  #Br-C
Eij  lj  A  I    0.04272345  #C-I
Eij  lj  I  A    0.04272345  #I-C
Eij  lj  A  M    0.05380155  #C-Mg
Eij  lj  M  A    0.05380155  #Mg-C
Eij  lj  A  Z    0.04264920  #C-Zn
Eij  lj  Z  A    0.04264920  #Zn-C
Eij  lj  A  L    0.04264920  #C-Ca
Eij  lj  L  A    0.04264920  #Ca-C
Eij  lj  A  X    0.00813780  #C-Xx
Eij  lj  X  A    0.00813780  #Xx-C
Eij  hb  O  H    0.32800000  #O-H
Eij  hb  H  O    0.32800000  #H-O
Sol  vo  C  C   12.77000000  C-solvationvolume
Sol  vo  A  A   10.80000000  A-solvationvolume
Sol  vo  N  N    0.00000000  N-solvationvolume
Sol  vo  O  O    0.00000000  O-solvationvolume
Sol  vo  H  H    0.00000000  H-solvationvolume
Sol  pa  C  C    0.68440000  C-solvationparameter
Sol  pa  A  A    0.10266000  A-solvationparameter
Sol  pa  N  N    0.00000000  N-solvationparameter
Sol  pa  O  O    0.00000000  O-solvationparameter
Sol  pa  H  H    0.00000000  H-solvationparameter
Sol  cn  C  C    0.00000000  C-solvationcon
Sol  cn  A  A    0.00000000  A-solvationcon
Sol  cn  N  N    0.00000000  N-solvationcon
Sol  cn  O  O    0.23600000  O-solvationcon
Sol  cn  H  H    0.11800000  H-solvationcon
EOF  ==  =  =    0.00000000  #End of File
Rij  hb  N  H    1.90000000  #N-H
Rij  hb  H  N    1.90000000  #H-N
Rij  hb  S  H    2.50000000  #S-H
Rij  hb  H  S    2.50000000  #H-S
Eij  hb  N  H    0.32800000  #N-H
Eij  hb  H  N    0.32800000  #H-N
Eij  hb  S  H    0.06560000  #S-H
Eij  hb  H  S    0.06560000  #H-S
